lead_id,age
H202502105,37
H202502105,44
H202502105,53
H202502105,66
H202502106,23
H202502106,35
H202502106,39
H202502106,50
H202502106,60
H202502107,37
H202502107,40
H202502107,44
H202502107,51
H202502108,35
H202502108,43
H202502108,50
H202502109,8
H202502109,34
H202502109,37
H202502109,55
H202502109,82
H202502110,23
H202502110,29
H202502110,51
H202502111,40
H202502111,50
H202502112,44
H202502113,17
H202502113,33
H202502113,46
H202502113,48
H202502114,19
H202502114,26
H202502114,35
H202502115,22
H202502115,38
H202502115,38
H202502115,55
H202502115,71
H202502116,45
H202502117,20
H202502117,22
H202502117,25
H202502117,31
H202502117,46
H202502118,5
H202502118,30
H202502118,31
H202502118,68
H202502119,36
H202502119,43
H202502119,48
H202502119,52
H202502119,62
H202502120,15
H202502120,40
H202502120,42
H202502120,53
H202502121,42
H202502121,45
H202502121,47
H202502121,49
H202502121,54
H202502122,16
H202502122,23
H202502122,55
H202502123,6
H202502123,21
H202502123,23
H202502123,32
H202502124,59
H202502124,63
H202502125,44
H202502125,46
H202502126,39
H202502126,39
H202502126,42
H202502126,68
H202502126,73
H202502127,48
H202502127,78
H202502128,21
H202502128,32
H202502128,39
H202502129,5
H202502129,21
H202502129,25
H202502129,26
H202502130,20
H202502130,25
H202502130,39
H202502130,43
H202502131,45
H202502131,73
H202502132,22
H202502132,30
H202502132,43
H202502132,44
H202502132,79
H202502133,3
H202502133,27
H202502133,35
H202502133,40
H202502133,74
H202502134,15
H202502134,26
H202502134,29
H202502134,29
H202502135,28
H202502135,35
H202502135,39
H202502135,47
H202502135,50
H202502135,66
H202502136,38
H202502136,50
H202502136,52
H202502137,22
H202502137,24
H202502138,34
H202502138,51
H202502138,55
H202502139,43
H202502139,57
H202502139,66
H202502140,18
H202502140,23
H202502140,27
H202502140,41
H202502140,65
H202502141,23
H202502141,38
H202502141,77
H202502142,18
H202502142,35
H202502143,35
H202502143,38
H202502143,54
H202502143,78
H202502143,80
H202502144,39
H202502144,41
H202502145,25
H202502145,28
H202502145,38
H202502145,82
H202502146,5
H202502146,6
H202502147,38
H202502147,43
H202502147,79
H202502148,7
H202502148,35
H202502148,40
H202502148,64
H202502149,2
H202502149,10
H202502149,52
H202502150,22
H202502150,27
H202502150,42
H202502151,22
H202502152,33
H202502152,44
H202502152,51
H202502153,20
H202502153,20
H202502153,29
H202502153,29
H202502153,33
H202502153,33
H202502154,1
H202502154,41
H202502154,46
H202502154,66
H202502155,3
H202502155,27
H202502155,42
H202502155,47
H202502155,55
H202502156,21
H202502157,25
H202502157,42
H202502157,50
H202502158,49
H202502158,51
H202502158,54
H202502158,54
H202502159,6
H202502159,37
H202502159,49
H202502159,52
H202502160,2
H202502160,22
H202502160,47
H202502160,50
H202502160,75
H202502161,29
H202502161,32
H202502161,40
H202502161,60
H202502161,83
H202502162,4
H202502162,24
H202502162,43
H202502163,37
H202502163,45
H202502163,56
H202502164,15
H202502164,22
H202502164,25
H202502164,32
H202502165,0
H202502165,42
H202502165,47
H202502165,55
H202502165,84
H202502166,3
H202502166,28
H202502166,31
H202502166,48
H202502167,44
H202502167,46
H202502167,50
H202502167,83
H202502168,21
H202502168,22
H202502168,45
H202502168,45
H202502168,51
H202502168,74
H202502169,40
H202502169,40
H202502169,41
H202502170,22
H202502170,53
H202502170,53
H202502171,33
H202502171,58
H202502172,20
H202502172,21
H202502172,22
H202502172,32
H202502172,47
H202502172,53
H202502173,5
H202502173,29
H202502173,40
H202502173,53
H202502173,60
H202502174,45
H202502174,50
H202502174,53
H202502175,43
H202502175,43
H202502175,46
H202502176,6
H202502176,49
H202502176,79
H202502177,12
H202502177,27
H202502178,38
H202502178,42
H202502178,52
H202502178,58
H202502179,20
H202502179,34
H202502179,36
H202502179,75
H202502180,26
H202502180,31
H202502180,41
H202502180,42
H202502180,53
H202502181,48
H202502182,9
H202502182,51
H202502182,59
H202502182,71
H202502183,23
H202502183,32
H202502183,39
H202502183,46
H202502183,52
H202502184,20
H202502184,55
H202502184,76
H202502184,80
H202502185,40
H202502185,45
H202502185,49
H202502185,72
H202502186,12
H202502186,39
H202502186,83
H202502187,12
H202502187,37
H202502187,53
H202502187,57
H202502187,65
H202502188,11
H202502188,32
H202502188,44
H202502188,45
H202502188,65
H202502189,20
H202502189,43
H202502189,48
H202502189,53
H202502190,2
H202502190,20
H202502190,33
H202502190,61
H202502191,18
H202502191,30
H202502191,40
H202502191,45
H202502191,45
H202502191,58
H202502192,37
H202502192,43
H202502192,52
H202502192,68
H202502193,34
H202502193,44
H202502193,52
H202502193,58
H202502193,61
H202502194,7
H202502194,22
H202502195,3
H202502195,10
H202502195,23
H202502195,30
H202502195,32
H202502196,22
H202502196,26
H202502196,35
H202502197,4
H202502197,19
H202502197,69
H202502198,24
H202502198,36
H202502198,37
H202502198,47
H202502199,38
H202502199,44
H202502199,45
H202502199,53
H202502200,24
H202502200,30
H202502200,30
H202502200,32
H202502200,35
H202502200,55
H202502201,20
H202502201,30
H202502201,34
H202502201,35
H202502201,47
H202502201,53
H202502202,10
H202502202,53
H202502202,71
H202502202,83
H202502203,38
H202502203,44
H202502203,45
H202502203,53
H202502204,25
H202502204,37
H202502204,50
H202502204,53
H202502205,28
H202502206,15
H202502206,46
H202502206,55
H202502206,81
H202502207,23
H202502207,25
H202502207,33
H202502207,36
H202502207,62
H202502207,82
H202502208,38
H202502208,60
H202502208,61
H202502208,74
H202502209,23
H202502209,31
H202502209,52
H202502209,80
H202502210,25
H202502210,38
H202502210,55
H202502210,72
H202502211,33
H202502211,34
H202502211,36
H202502211,46
H202502212,29
H202502212,34
H202502213,14
H202502213,15
H202502213,21
H202502213,41
H202502213,43
H202502214,26
H202502214,43
H202502214,48
H202502214,53
H202502214,79
H202502215,22
H202502215,29
H202502216,25
H202502216,27
H202502216,29
H202502216,30
H202502216,51
H202502217,18
H202502217,25
H202502217,48
H202502218,20
H202502218,24
H202502218,43
H202502218,52
H202502219,28
H202502219,53
H202502219,70
H202502220,25
H202502220,25
H202502220,38
H202502220,55
H202502221,26
H202502221,32
H202502221,37
H202502221,38
H202502221,40
H202502222,26
H202502222,42
H202502223,36
H202502223,40
H202502223,52
H202502223,53
H202502223,74
H202502223,76
H202502224,29
H202502224,35
H202502224,48
H202502225,9
H202502225,26
H202502225,34
H202502226,11
H202502226,55
H202502227,24
H202502227,55
H202502228,29
H202502228,31
H202502228,34
H202502228,35
H202502229,27
H202502230,12
H202502230,21
H202502230,55
H202502230,57
H202502230,73
H202502231,10
H202502231,30
H202502232,34
H202502233,20
H202502233,24
H202502233,37
H202502233,46
H202502234,5
H202502234,26
H202502234,37
H202502234,45
H202502234,53
H202502234,55
H202502235,27
H202502235,34
H202502235,39
H202502235,52
H202502235,61
H202502236,33
H202502236,44
H202502236,44
H202502236,46
H202502237,20
H202502237,40
H202502237,43
H202502237,48
H202502237,81
H202502238,41
H202502238,44
H202502238,50
H202502238,80
H202502239,3
H202502239,30
H202502239,35
H202502239,42
H202502240,6
H202502240,38
H202502240,50
H202502240,51
H202502240,53
H202502241,31
H202502241,48
H202502242,24
H202502242,27
H202502242,34
H202502242,60
H202502243,20
H202502243,26
H202502243,29
H202502243,34
H202502243,48
H202502243,61
H202502244,17
H202502244,22
H202502244,28
H202502244,84
H202502245,31
H202502245,33
H202502245,40
H202502246,24
H202502246,35
H202502246,44
H202502246,60
H202502246,68
H202502247,5
H202502247,33
H202502247,34
H202502247,35
H202502247,35
H202502247,79
H202502248,21
H202502248,35
H202502248,43
H202502248,81
H202502249,43
H202502249,55
H202502250,21
H202502250,24
H202502250,26
H202502250,82
H202502251,25
H202502252,7
H202502252,22
H202502252,24
H202502252,33
H202502252,43
H202502252,54
H202502253,37
H202502253,50
H202502253,53
H202502253,68
H202502254,29
H202502254,36
H202502254,48
H202502254,54
H202502254,79
H202502255,21
H202502255,47
H202502255,83
H202502256,22
H202502256,43
H202502256,61
H202502257,24
H202502257,36
H202502257,44
H202502257,54
H202502257,54
H202502258,11
H202502258,21
H202502258,37
H202502258,55
H202502258,67
H202502259,36
H202502259,41
H202502259,63
H202502259,75
H202502260,27
H202502260,34
H202502260,35
H202502260,42
H202502260,50
H202502260,50
H202502261,6
H202502261,21
H202502261,54
H202502261,71
H202502262,17
H202502262,30
H202502262,32
H202502262,33
H202502262,34
H202502262,53
H202502263,25
H202502263,25
H202502263,81
H202502264,28
H202502264,30
H202502264,30
H202502264,55
H202502264,81
H202502265,25
H202502265,51
H202502265,54
H202502266,33
H202502266,33
H202502266,47
H202502266,57
H202502266,79
H202502267,36
H202502267,37
H202502267,39
H202502267,73
H202502268,23
H202502268,42
H202502268,43
H202502268,75
H202502269,39
H202502269,54
H202502269,71
H202502269,77
H202502270,23
H202502270,35
H202502270,49
H202502270,54
H202502271,20
H202502271,25
H202502271,28
H202502271,45
H202502271,46
H202502271,55
H202502272,10
H202502272,19
H202502272,41
H202502272,54
H202502273,20
H202502273,45
H202502273,51
H202502273,52
H202502274,25
H202502274,55
H202502275,26
H202502275,27
H202502275,32
H202502275,37
H202502275,80
H202502276,20
H202502276,29
H202502276,37
H202502276,39
H202502276,44
H202502276,53
H202502277,7
H202502277,28
H202502277,31
H202502277,56
H202502277,82
H202502278,20
H202502278,28
H202502278,46
H202502279,20
H202502279,51
H202502279,53
H202502280,11
H202502280,22
H202502280,30
H202502280,38
H202502281,20
H202502281,28
H202502281,31
H202502281,32
H202502281,32
H202502281,32
H202502282,20
H202502282,43
H202502282,56
H202502282,67
H202502283,22
H202502283,29
H202502283,36
H202502283,39
H202502284,22
H202502284,28
H202502284,34
H202502284,51
H202502285,21
H202502285,33
H202502285,44
H202502285,50
H202502286,23
H202502286,29
H202502287,29
H202502287,53
H202502287,81
H202502288,32
H202502288,40
H202502288,84
H202502289,35
H202502289,36
H202502290,20
H202502290,43
H202502290,45
H202502290,46
H202502290,72
H202502291,31
H202502291,42
H202502291,43
H202502291,46
H202502292,9
H202502292,26
H202502292,33
H202502293,8
H202502293,37
H202502293,38
H202502293,47
H202502293,52
H202502294,36
H202502294,37
H202502294,39
H202502294,44
H202502294,52
H202502295,46
H202502295,50
H202502296,22
H202502296,30
H202502296,36
H202502296,52
H202502296,53
H202502297,25
H202502297,38
H202502297,43
H202502297,55
H202502298,26
H202502298,42
H202502298,50
H202502299,27
H202502299,46
H202502299,48
H202502299,50
H202502300,25
H202502300,44
H202502301,20
H202502301,24
H202502301,31
H202502301,32
H202502301,33
H202502301,34
H202502302,54
H202502302,55
H202502302,65
H202502303,16
H202502303,30
H202502303,48
H202502303,75
H202502304,14
H202502304,23
H202502304,33
H202502304,84
H202502305,61
H202502305,64
H202502306,4
H202502306,33
H202502306,43
H202502307,5
H202502307,37
H202502307,50
H202502307,52
H202502307,57
H202502307,65
H202502308,13
H202502308,42
H202502308,48
H202502308,70
H202502309,26
H202502309,36
H202502309,41
H202502309,44
H202502309,47
H202502309,52
H202502310,23
H202502310,32
H202502310,52
H202502310,58
H202502310,65
H202502311,35
H202502311,44
H202502311,63
H202502312,12
H202502312,25
H202502312,31
H202502312,42
H202502313,25
H202502313,36
H202502313,62
H202502314,31
H202502314,41
H202502314,44
H202502314,63
H202502315,41
H202502315,44
H202502316,34
H202502317,4
H202502317,17
H202502317,21
H202502317,50
H202502317,58
H202502318,24
H202502318,35
H202502318,40
H202502318,42
H202502318,49
H202502319,22
H202502319,40
H202502319,54
H202502319,64
H202502320,0
H202502320,7
H202502320,31
H202502320,48
H202502321,26
H202502321,42
H202502322,0
H202502322,48
H202502322,48
H202502323,34
H202502323,39
H202502323,47
H202502323,74
H202502324,31
H202502324,39
H202502324,49
H202502324,53
H202502325,21
H202502325,33
H202502325,34
H202502325,49
H202502325,57
H202502326,7
H202502326,39
H202502326,41
H202502326,49
H202502326,70
H202502327,28
H202502327,31
H202502327,78
H202502328,47
H202502328,48
H202502328,51
H202502329,27
H202502329,27
H202502329,30
H202502329,39
H202502329,63
H202502329,71
H202502330,29
H202502330,33
H202502330,44
H202502331,25
H202502331,38
H202502331,71
H202502332,32
H202502333,42
H202502334,25
H202502334,31
H202502334,33
H202502334,47
H202502334,54
H202502335,4
H202502335,32
H202502335,48
H202502335,52
H202502336,15
H202502336,55
H202502336,68
H202502337,17
H202502337,25
H202502337,33
H202502338,29
H202502338,39
H202502338,42
H202502339,38
H202502339,45
H202502339,49
H202502339,49
H202502339,55
H202502340,21
H202502340,50
H202502340,51
H202502341,11
H202502341,21
H202502341,23
H202502341,50
H202502341,53
H202502342,10
H202502342,23
H202502342,48
H202502343,52
H202502344,29
H202502344,66
H202502345,26
H202502345,27
H202502345,54
H202502346,1
H202502346,12
H202502346,25
H202502346,42
H202502347,14
H202502347,49
H202502348,42
H202502349,22
H202502349,30
H202502349,42
H202502349,44
H202502349,50
H202502350,43
H202502350,44
H202502350,49
H202502351,15
H202502351,28
H202502351,50
H202502351,55
H202502352,4
H202502352,20
H202502352,52
H202502353,42
H202502353,52
H202502354,9
H202502354,25
H202502354,33
H202502354,43
H202502354,49
H202502354,50
H202502355,10
H202502355,23
H202502355,24
H202502355,41
H202502356,29
H202502356,30
H202502356,47
H202502356,47
H202502357,21
H202502357,23
H202502357,42
H202502357,46
H202502357,49
H202502358,23
H202502358,53
H202502358,61
H202502359,50
H202502359,81
H202502360,19
H202502360,37
H202502360,37
H202502360,78
H202502361,82
H202502362,11
H202502362,17
H202502362,35
H202502362,36
H202502362,37
H202502362,48
H202502363,20
H202502363,24
H202502363,31
H202502363,52
H202502364,15
H202502364,22
H202502364,23
H202502364,29
H202502364,30
H202502364,37
H202502365,23
H202502365,33
H202502365,49
H202502365,62
H202502366,26
H202502366,30
H202502366,31
H202502366,53
H202502366,65
H202502367,20
H202502367,42
H202502367,66
H202502368,27
H202502368,37
H202502368,46
H202502368,49
H202502368,55
H202502369,21
H202502369,26
H202502369,34
H202502369,43
H202502370,21
H202502370,24
H202502370,39
H202502370,41
H202502370,51
H202502371,14
H202502371,32
H202502371,35
H202502372,34
H202502372,38
H202502372,54
H202502373,2
H202502373,9
H202502373,25
H202502373,41
H202502373,41
H202502373,55
H202502374,6
H202502374,46
H202502374,54
H202502374,55
H202502374,76
H202502375,79
H202502376,5
H202502376,31
H202502376,40
H202502376,41
H202502376,49
H202502377,7
H202502377,27
H202502377,27
H202502377,38
H202502377,40
H202502377,72
H202502378,22
H202502378,24
H202502378,50
H202502378,69
H202502379,2
H202502379,26
H202502379,40
H202502379,47
H202502379,60
H202502379,71
H202502380,26
H202502380,61
H202502380,64
H202502380,77
H202502381,8
H202502381,19
H202502381,41
H202502381,45
H202502382,40
H202502382,54
H202502383,23
H202502383,35
H202502383,41
H202502383,42
H202502383,51
H202502384,32
H202502384,66
H202502384,75
H202502385,3
H202502385,28
H202502385,38
H202502386,21
H202502386,58
H202502387,26
H202502387,29
H202502387,31
H202502387,36
H202502388,26
H202502388,44
H202502388,54
H202502388,60
H202502389,34
H202502389,46
H202502389,49
H202502389,52
H202502390,17
H202502390,27
H202502390,38
H202502390,47
H202502390,61
H202502391,30
H202502391,39
H202502391,48
H202502392,35
H202502392,52
H202502392,54
H202502393,28
H202502394,32
H202502394,42
H202502394,45
H202502394,77
H202502395,13
H202502395,29
H202502395,34
H202502395,42
H202502395,50
H202502396,7
H202502396,9
H202502396,21
H202502396,23
H202502396,29
H202502396,45
H202502397,27
H202502397,34
H202502397,66
H202502397,84
H202502398,20
H202502398,25
H202502398,35
H202502398,41
H202502398,48
H202502398,54
H202502399,30
H202502399,42
H202502399,84
H202502400,22
H202502400,52
H202502400,70
H202502401,4
H202502401,5
H202502401,31
H202502401,43
H202502401,50
H202502402,39
H202502402,57
H202502402,68
H202502403,26
H202502403,29
H202502403,45
H202502403,45
H202502404,40
H202502404,46
H202502404,77
H202502405,35
H202502405,37
H202502405,63
H202502406,39
H202502406,47
H202502406,48
H202502406,50
H202502406,56
H202502407,31
H202502407,52
H202502407,63
H202502407,74
H202502408,15
H202502408,26
H202502408,29
H202502408,45
H202502408,68
H202502409,26
H202502409,34
H202502409,53
H202502409,54
H202502409,61
H202502410,2
H202502410,48
H202502411,4
H202502411,36
H202502411,38
H202502411,41
H202502411,44
H202502411,74
H202502412,25
H202502412,46
H202502412,51
H202502412,55
H202502412,76
H202502413,38
H202502413,73
H202502414,26
H202502414,26
H202502414,58
H202502415,4
H202502415,48
H202502416,27
H202502416,34
H202502416,45
H202502417,26
H202502417,26
H202502417,36
H202502417,44
H202502417,49
H202502417,70
H202502418,4
H202502418,16
H202502418,27
H202502419,27
H202502419,40
H202502419,48
H202502419,51
H202502419,59
H202502420,10
H202502420,41
H202502420,52
H202502420,64
H202502421,21
H202502421,36
H202502421,37
H202502421,40
H202502421,54
H202502421,54
H202502422,27
H202502422,30
H202502422,43
H202502422,45
H202502423,35
H202502423,35
H202502424,22
H202502424,23
H202502424,41
H202502424,69
H202502424,69
H202502425,11
H202502425,24
H202502425,47
H202502426,40
H202502427,28
H202502427,40
H202502427,43
H202502427,51
H202502427,54
H202502427,59
H202502428,21
H202502428,21
H202502428,28
H202502428,51
H202502429,24
H202502429,39
H202502429,41
H202502430,25
H202502430,42
H202502431,22
H202502431,40
H202502431,40
H202502431,52
H202502432,23
H202502432,38
H202502432,69
H202502433,20
H202502433,30
H202502433,31
H202502433,54
H202502433,57
H202502434,18
H202502434,31
H202502434,52
H202502435,21
H202502435,31
H202502435,35
H202502436,20
H202502436,34
H202502436,40
H202502436,49
H202502436,52
H202502437,36
H202502437,37
H202502437,50
H202502438,24
H202502438,25
H202502438,44
H202502438,54
H202502439,26
H202502439,27
H202502439,31
H202502439,34
H202502439,75
H202502440,30
H202502440,44
H202502440,48
H202502440,75
H202502441,5
H202502441,30
H202502441,33
H202502441,69
H202502442,0
H202502442,26
H202502442,27
H202502442,44
H202502443,24
H202502443,41
H202502443,41
H202502443,49
H202502443,52
H202502444,25
H202502444,28
H202502444,33
H202502444,35
H202502444,41
H202502444,74
H202502445,20
H202502445,48
H202502445,83
H202502446,31
H202502446,36
H202502446,49
H202502446,51
H202502446,59
H202502447,22
H202502447,36
H202502447,44
H202502447,74
H202502448,41
H202502448,47
H202502448,63
H202502448,76
H202502449,10
H202502449,22
H202502449,24
H202502449,25
H202502449,73
H202502450,28
H202502450,28
H202502450,31
H202502451,35
H202502451,48
H202502451,50
H202502451,60
H202502452,33
H202502452,34
H202502452,48
H202502453,25
H202502453,27
H202502453,29
H202502453,52
H202502454,44
H202502454,49
H202502454,62
H202502455,24
H202502455,54
H202502455,71
H202502456,1
H202502456,31
H202502456,36
H202502456,74
H202502457,26
H202502457,43
H202502457,48
H202502458,4
H202502458,11
H202502458,55
H202502458,68
H202502459,2
H202502459,24
H202502460,25
H202502460,27
H202502460,39
H202502460,42
H202502461,7
H202502461,11
H202502461,21
H202502461,37
H202502462,14
H202502462,30
H202502462,44
H202502463,29
H202502463,30
H202502464,29
H202502464,33
H202502464,50
H202502464,51
H202502464,52
H202502464,54
H202502465,22
H202502465,28
H202502465,30
H202502465,47
H202502466,31
H202502466,32
H202502466,32
H202502466,33
H202502467,22
H202502467,26
H202502467,38
H202502467,50
H202502467,50
H202502468,34
H202502468,44
H202502468,53
H202502468,70
H202502469,26
H202502469,78
H202502469,81
H202502470,21
H202502470,29
H202502470,35
H202502470,44
H202502471,1
H202502471,39
H202502471,57
H202502471,64
H202502472,46
H202502472,53
H202502473,6
H202502473,24
H202502473,48
H202502473,52
H202502473,56
H202502473,68
H202502474,6
H202502474,46
H202502474,71
H202502474,74
H202502475,36
H202502475,36
H202502475,36
H202502475,68
H202502476,28
H202502476,42
H202502477,36
H202502478,1
H202502478,14
H202502478,36
H202502479,18
H202502479,27
H202502479,28
H202502479,46
H202502479,51
H202502480,50
H202502481,5
H202502481,20
H202502481,22
H202502481,25
H202502482,13
H202502482,36
H202502482,55
H202502482,73
H202502482,75
H202502483,26
H202502483,27
H202502483,32
H202502483,47
H202502483,51
H202502484,27
H202502484,27
H202502485,29
H202502485,58
H202502485,67
H202502486,24
H202502486,30
H202502486,34
H202502486,44
H202502486,55
H202502487,27
H202502487,38
H202502487,41
H202502487,49
H202502488,21
H202502488,30
H202502488,55
H202502488,77
H202502488,78
H202502488,81
H202502489,21
H202502489,33
H202502489,38
H202502489,43
H202502490,1
H202502490,35
H202502490,42
H202502491,6
H202502491,40
H202502491,45
H202502491,55
H202502492,30
H202502492,39
H202502492,46
H202502492,50
H202502492,74
H202502493,21
H202502493,23
H202502493,37
H202502493,55
H202502493,63
H202502494,14
H202502495,9
H202502495,31
H202502495,32
H202502495,36
H202502496,36
H202502496,59
H202502497,26
H202502497,32
H202502497,51
H202502498,7
H202502498,31
H202502498,35
H202502499,39
H202502499,49
H202502499,55
H202502500,1
H202502500,24
H202502500,28
H202502500,56
H202502501,5
H202502501,33
H202502501,35
H202502501,40
H202502502,44
H202502502,50
H202502503,27
H202502503,33
H202502503,37
H202502503,47
H202502503,55
H202502504,13
H202502504,26
H202502504,27
H202502504,45
H202502504,45
H202502504,58
H202502505,21
H202502505,28
H202502505,33
H202502505,44
H202502505,48
H202502506,28
H202502506,34
H202502506,40
H202502506,51
H202502506,53
H202502507,10
H202502507,14
H202502507,82
H202502508,21
H202502508,38
H202502508,84
H202502509,29
H202502510,22
H202502510,24
H202502510,26
H202502511,1
H202502511,5
H202502511,30
H202502511,36
H202502512,23
H202502512,27
H202502512,30
H202502512,38
H202502512,54
H202502513,49
H202502513,52
H202502513,55
H202502514,21
H202502514,30
H202502514,33
H202502514,46
H202502515,11
H202502515,14
H202502515,26
H202502515,36
H202502515,38
H202502515,41
H202502516,35
H202502516,37
H202502516,79
H202502517,21
H202502517,25
H202502517,39
H202502518,24
H202502518,38
H202502518,39
H202502519,8
H202502519,46
H202502520,27
H202502520,32
H202502520,33
H202502521,34
H202502521,45
H202502521,45
H202502521,55
H202502521,84
H202502522,34
H202502522,44
H202502522,48
H202502522,48
H202502523,24
H202502523,31
H202502523,49
H202502523,52
H202502524,38
H202502524,44
H202502524,49
H202502524,51
H202502524,73
H202502525,11
H202502525,66
H202502525,69
H202502526,20
H202502526,21
H202502526,33
H202502526,43
H202502527,22
H202502527,35
H202502527,55
H202502527,73
H202502527,82
H202502528,38
H202502528,43
H202502528,48
H202502529,13
H202502529,76
H202502530,4
H202502530,16
H202502531,8
H202502531,36
H202502531,52
H202502532,8
H202502532,26
H202502533,1
H202502533,21
H202502533,44
H202502533,51
H202502534,23
H202502534,24
H202502534,28
H202502534,45
H202502534,68
H202502535,3
H202502535,23
H202502535,24
H202502535,26
H202502535,41
H202502536,19
H202502536,29
H202502536,55
H202502537,34
H202502537,40
H202502538,29
H202502538,53
H202502538,68
H202502538,79
H202502539,23
H202502539,36
H202502540,9
H202502540,20
H202502540,24
H202502540,24
H202502540,40
H202502540,66
H202502541,8
H202502541,20
H202502541,35
H202502541,43
H202502541,54
H202502542,37
H202502542,44
H202502543,19
H202502543,36
H202502543,37
H202502543,52
H202502543,54
H202502543,54
H202502544,31
H202502544,45
H202502544,53
H202502544,71
H202502545,37
H202502545,45
H202502545,46
H202502546,22
H202502546,38
H202502546,44
H202502547,24
H202502547,26
H202502547,49
H202502547,58
H202502548,34
H202502548,54
H202502548,68
H202502549,24
H202502549,39
H202502549,64
H202502549,83
H202502550,23
H202502550,36
H202502550,51
H202502551,17
H202502551,24
H202502551,32
H202502551,41
H202502551,46
H202502551,57
H202502552,1
H202502552,33
H202502552,40
H202502552,43
H202502553,5
H202502553,24
H202502553,38
H202502554,32
H202502554,36
H202502554,42
H202502554,44
H202502554,53
H202502555,27
H202502555,41
H202502555,66
H202502556,21
H202502556,23
H202502556,31
H202502556,32
H202502556,43
H202502556,44
H202502557,22
H202502557,33
H202502557,54
H202502558,20
H202502558,28
H202502558,45
H202502558,57
H202502559,4
H202502559,22
H202502559,26
H202502559,35
H202502559,41
H202502560,29
H202502560,40
H202502560,51
H202502560,69
H202502560,79
H202502560,83
H202502561,25
H202502561,33
H202502561,35
H202502561,36
H202502562,26
H202502562,28
H202502562,28
H202502563,13
H202502563,32
H202502564,8
H202502564,23
H202502564,53
H202502564,57
H202502565,18
H202502565,29
H202502565,36
H202502565,75
H202502566,12
H202502566,34
H202502566,46
H202502567,18
H202502567,23
H202502567,26
H202502567,50
H202502568,6
H202502568,20
H202502568,38
H202502568,38
H202502569,30
H202502569,41
H202502569,49
H202502570,63
H202502570,70
H202502571,29
H202502571,58
H202502571,73
H202502572,1
H202502572,22
H202502572,34
H202502572,43
H202502573,30
H202502573,33
H202502573,68
H202502574,19
H202502574,21
H202502574,23
H202502574,39
H202502574,55
H202502575,21
H202502575,26
H202502575,47
H202502575,48
H202502576,23
H202502576,26
H202502576,30
H202502576,53
H202502577,28
H202502577,36
H202502577,45
H202502577,66
H202502578,24
H202502578,24
H202502578,30
H202502578,34
H202502578,42
H202502578,45
H202502579,30
H202502579,42
H202502579,44
H202502579,44
H202502579,47
H202502580,20
H202502580,52
H202502580,57
H202502581,5
H202502581,20
H202502581,24
H202502581,41
H202502582,14
H202502582,45
H202502582,53
H202502582,55
H202502583,15
H202502583,20
H202502583,21
H202502583,48
H202502583,49
H202502584,16
H202502584,29
H202502584,49
H202502584,50
H202502585,21
H202502585,54
H202502585,60
H202502586,10
H202502586,24
H202502586,52
H202502587,18
H202502587,29
H202502587,45
H202502587,64
H202502587,80
H202502588,21
H202502588,27
H202502588,39
H202502588,40
H202502589,30
H202502589,37
H202502589,47
H202502590,30
H202502590,31
H202502590,35
H202502591,54
H202502591,56
H202502591,70
H202502591,84
H202502592,20
H202502592,26
H202502592,26
H202502593,45
H202502593,47
H202502593,49
H202502594,21
H202502594,22
H202502594,22
H202502594,30
H202502594,42
H202502595,35
H202502595,43
H202502595,43
H202502595,48
H202502595,48
H202502596,24
H202502596,27
H202502596,34
H202502597,31
H202502597,54
H202502597,67
H202502598,19
H202502598,29
H202502598,54
H202502598,75
H202502599,26
H202502599,37
H202502599,38
H202502599,50
H202502599,66
H202502600,1
H202502600,31
H202502600,33
H202502600,45
H202502600,47
H202502600,54
H202502601,33
H202502601,46
H202502601,80
H202502602,15
H202502602,30
H202502602,33
H202502602,38
H202502602,43
H202502602,44
H202502603,22
H202502603,30
H202502603,41
H202502603,52
H202502604,5
H202502604,22
H202502604,29
H202502604,33
H202502604,48
H202502604,69
H202502605,30
H202502605,34
H202502605,67
H202502606,27
H202502606,39
H202502606,49
H202502607,20
H202502607,23
H202502607,34
H202502607,52
H202502608,29
H202502608,31
H202502608,39
H202502608,51
H202502608,71
H202502609,20
H202502609,22
H202502609,34
H202502610,5
H202502610,15
H202502610,29
H202502610,63
H202502611,0
H202502611,47
H202502612,24
H202502612,28
H202502612,43
H202502612,48
H202502612,79
H202502613,23
H202502613,24
H202502613,34
H202502613,39
H202502614,22
H202502614,34
H202502614,48
H202502614,75
H202502614,79
H202502615,32
H202502615,34
H202502615,79
H202502616,83
H202502617,17
H202502617,33
H202502617,47
H202502617,47
H202502618,31
H202502618,45
H202502618,52
H202502618,69
H202502619,29
H202502619,34
H202502619,48
H202502620,19
H202502620,23
H202502620,36
H202502620,43
H202502620,50
H202502621,21
H202502621,26
H202502621,35
H202502621,42
H202502621,55
H202502622,18
H202502622,32
H202502622,35
H202502622,51
H202502623,32
H202502623,40
H202502623,49
H202502624,16
H202502624,36
H202502624,37
H202502624,50
H202502625,21
H202502625,41
H202502625,44
H202502625,46
H202502625,53
H202502626,8
H202502626,28
H202502626,34
H202502626,56
H202502627,25
H202502627,34
H202502627,43
H202502628,18
H202502628,38
H202502628,41
H202502628,43
H202502628,53
H202502629,32
H202502629,33
H202502629,35
H202502629,50
H202502630,9
H202502630,14
H202502630,35
H202502630,39
H202502630,40
H202502630,81
H202502631,21
H202502631,38
H202502631,50
